split,sample_id,image_path,mask_path,has_defect,width,height,positive_mask_pixels,defect_fraction
test,test-20291,data/extracted/KolektorSDD2/test/20291.png,data/extracted/KolektorSDD2/test/20291_GT.png,False,229,627,0,0.0
test,test-20292,data/extracted/KolektorSDD2/test/20292.png,data/extracted/KolektorSDD2/test/20292_GT.png,False,225,632,0,0.0
test,test-20293,data/extracted/KolektorSDD2/test/20293.png,data/extracted/KolektorSDD2/test/20293_GT.png,False,231,640,0,0.0
test,test-20294,data/extracted/KolektorSDD2/test/20294.png,data/extracted/KolektorSDD2/test/20294_GT.png,False,232,635,0,0.0
test,test-20295,data/extracted/KolektorSDD2/test/20295.png,data/extracted/KolektorSDD2/test/20295_GT.png,True,228,636,1239,0.008544356173452498
test,test-20296,data/extracted/KolektorSDD2/test/20296.png,data/extracted/KolektorSDD2/test/20296_GT.png,False,230,640,0,0.0
test,test-20297,data/extracted/KolektorSDD2/test/20297.png,data/extracted/KolektorSDD2/test/20297_GT.png,True,237,642,401,0.0026354877295371795
test,test-20298,data/extracted/KolektorSDD2/test/20298.png,data/extracted/KolektorSDD2/test/20298_GT.png,False,226,640,0,0.0
test,test-20299,data/extracted/KolektorSDD2/test/20299.png,data/extracted/KolektorSDD2/test/20299_GT.png,False,231,630,0,0.0
test,test-20300,data/extracted/KolektorSDD2/test/20300.png,data/extracted/KolektorSDD2/test/20300_GT.png,False,227,637,0,0.0
test,test-20301,data/extracted/KolektorSDD2/test/20301.png,data/extracted/KolektorSDD2/test/20301_GT.png,False,230,640,0,0.0
test,test-20302,data/extracted/KolektorSDD2/test/20302.png,data/extracted/KolektorSDD2/test/20302_GT.png,False,231,641,0,0.0
test,test-20303,data/extracted/KolektorSDD2/test/20303.png,data/extracted/KolektorSDD2/test/20303_GT.png,False,223,637,0,0.0
test,test-20304,data/extracted/KolektorSDD2/test/20304.png,data/extracted/KolektorSDD2/test/20304_GT.png,False,228,640,0,0.0
test,test-20305,data/extracted/KolektorSDD2/test/20305.png,data/extracted/KolektorSDD2/test/20305_GT.png,False,230,645,0,0.0
test,test-20306,data/extracted/KolektorSDD2/test/20306.png,data/extracted/KolektorSDD2/test/20306_GT.png,False,229,631,0,0.0
test,test-20307,data/extracted/KolektorSDD2/test/20307.png,data/extracted/KolektorSDD2/test/20307_GT.png,False,234,638,0,0.0
test,test-20308,data/extracted/KolektorSDD2/test/20308.png,data/extracted/KolektorSDD2/test/20308_GT.png,False,229,631,0,0.0
test,test-20309,data/extracted/KolektorSDD2/test/20309.png,data/extracted/KolektorSDD2/test/20309_GT.png,False,224,639,0,0.0
test,test-20310,data/extracted/KolektorSDD2/test/20310.png,data/extracted/KolektorSDD2/test/20310_GT.png,False,231,646,0,0.0
test,test-20311,data/extracted/KolektorSDD2/test/20311.png,data/extracted/KolektorSDD2/test/20311_GT.png,False,235,644,0,0.0
test,test-20312,data/extracted/KolektorSDD2/test/20312.png,data/extracted/KolektorSDD2/test/20312_GT.png,False,230,636,0,0.0
test,test-20313,data/extracted/KolektorSDD2/test/20313.png,data/extracted/KolektorSDD2/test/20313_GT.png,False,231,635,0,0.0
test,test-20314,data/extracted/KolektorSDD2/test/20314.png,data/extracted/KolektorSDD2/test/20314_GT.png,False,232,647,0,0.0
test,test-20315,data/extracted/KolektorSDD2/test/20315.png,data/extracted/KolektorSDD2/test/20315_GT.png,False,233,640,0,0.0
test,test-20316,data/extracted/KolektorSDD2/test/20316.png,data/extracted/KolektorSDD2/test/20316_GT.png,False,230,643,0,0.0
test,test-20317,data/extracted/KolektorSDD2/test/20317.png,data/extracted/KolektorSDD2/test/20317_GT.png,False,234,638,0,0.0
test,test-20318,data/extracted/KolektorSDD2/test/20318.png,data/extracted/KolektorSDD2/test/20318_GT.png,False,228,636,0,0.0
test,test-20319,data/extracted/KolektorSDD2/test/20319.png,data/extracted/KolektorSDD2/test/20319_GT.png,True,229,639,1084,0.007407862995537514
test,test-20320,data/extracted/KolektorSDD2/test/20320.png,data/extracted/KolektorSDD2/test/20320_GT.png,False,233,638,0,0.0
test,test-20321,data/extracted/KolektorSDD2/test/20321.png,data/extracted/KolektorSDD2/test/20321_GT.png,False,235,633,0,0.0
test,test-20322,data/extracted/KolektorSDD2/test/20322.png,data/extracted/KolektorSDD2/test/20322_GT.png,False,229,609,0,0.0
test,test-20323,data/extracted/KolektorSDD2/test/20323.png,data/extracted/KolektorSDD2/test/20323_GT.png,False,235,630,0,0.0
test,test-20324,data/extracted/KolektorSDD2/test/20324.png,data/extracted/KolektorSDD2/test/20324_GT.png,False,228,636,0,0.0
test,test-20325,data/extracted/KolektorSDD2/test/20325.png,data/extracted/KolektorSDD2/test/20325_GT.png,False,233,640,0,0.0
test,test-20326,data/extracted/KolektorSDD2/test/20326.png,data/extracted/KolektorSDD2/test/20326_GT.png,False,232,632,0,0.0
test,test-20327,data/extracted/KolektorSDD2/test/20327.png,data/extracted/KolektorSDD2/test/20327_GT.png,False,228,645,0,0.0
test,test-20328,data/extracted/KolektorSDD2/test/20328.png,data/extracted/KolektorSDD2/test/20328_GT.png,False,234,639,0,0.0
test,test-20329,data/extracted/KolektorSDD2/test/20329.png,data/extracted/KolektorSDD2/test/20329_GT.png,False,228,640,0,0.0
test,test-20330,data/extracted/KolektorSDD2/test/20330.png,data/extracted/KolektorSDD2/test/20330_GT.png,False,231,637,0,0.0
test,test-20331,data/extracted/KolektorSDD2/test/20331.png,data/extracted/KolektorSDD2/test/20331_GT.png,False,230,644,0,0.0
test,test-20332,data/extracted/KolektorSDD2/test/20332.png,data/extracted/KolektorSDD2/test/20332_GT.png,False,236,636,0,0.0
test,test-20333,data/extracted/KolektorSDD2/test/20333.png,data/extracted/KolektorSDD2/test/20333_GT.png,False,230,635,0,0.0
test,test-20334,data/extracted/KolektorSDD2/test/20334.png,data/extracted/KolektorSDD2/test/20334_GT.png,True,229,635,5417,0.03725200288828525
test,test-20335,data/extracted/KolektorSDD2/test/20335.png,data/extracted/KolektorSDD2/test/20335_GT.png,False,229,640,0,0.0
test,test-20336,data/extracted/KolektorSDD2/test/20336.png,data/extracted/KolektorSDD2/test/20336_GT.png,False,227,633,0,0.0
test,test-20337,data/extracted/KolektorSDD2/test/20337.png,data/extracted/KolektorSDD2/test/20337_GT.png,False,232,632,0,0.0
test,test-20338,data/extracted/KolektorSDD2/test/20338.png,data/extracted/KolektorSDD2/test/20338_GT.png,False,230,632,0,0.0
test,test-20339,data/extracted/KolektorSDD2/test/20339.png,data/extracted/KolektorSDD2/test/20339_GT.png,False,232,639,0,0.0
test,test-20340,data/extracted/KolektorSDD2/test/20340.png,data/extracted/KolektorSDD2/test/20340_GT.png,False,231,636,0,0.0
test,test-20341,data/extracted/KolektorSDD2/test/20341.png,data/extracted/KolektorSDD2/test/20341_GT.png,False,227,635,0,0.0
test,test-20342,data/extracted/KolektorSDD2/test/20342.png,data/extracted/KolektorSDD2/test/20342_GT.png,False,228,630,0,0.0
test,test-20343,data/extracted/KolektorSDD2/test/20343.png,data/extracted/KolektorSDD2/test/20343_GT.png,False,232,634,0,0.0
test,test-20344,data/extracted/KolektorSDD2/test/20344.png,data/extracted/KolektorSDD2/test/20344_GT.png,False,232,640,0,0.0
test,test-20345,data/extracted/KolektorSDD2/test/20345.png,data/extracted/KolektorSDD2/test/20345_GT.png,False,234,636,0,0.0
test,test-20346,data/extracted/KolektorSDD2/test/20346.png,data/extracted/KolektorSDD2/test/20346_GT.png,False,225,640,0,0.0
test,test-20347,data/extracted/KolektorSDD2/test/20347.png,data/extracted/KolektorSDD2/test/20347_GT.png,False,238,642,0,0.0
test,test-20348,data/extracted/KolektorSDD2/test/20348.png,data/extracted/KolektorSDD2/test/20348_GT.png,False,235,630,0,0.0
test,test-20349,data/extracted/KolektorSDD2/test/20349.png,data/extracted/KolektorSDD2/test/20349_GT.png,False,228,636,0,0.0
test,test-20350,data/extracted/KolektorSDD2/test/20350.png,data/extracted/KolektorSDD2/test/20350_GT.png,False,228,642,0,0.0
test,test-20351,data/extracted/KolektorSDD2/test/20351.png,data/extracted/KolektorSDD2/test/20351_GT.png,False,232,646,0,0.0
test,test-20352,data/extracted/KolektorSDD2/test/20352.png,data/extracted/KolektorSDD2/test/20352_GT.png,False,233,635,0,0.0
test,test-20353,data/extracted/KolektorSDD2/test/20353.png,data/extracted/KolektorSDD2/test/20353_GT.png,False,234,644,0,0.0
test,test-20354,data/extracted/KolektorSDD2/test/20354.png,data/extracted/KolektorSDD2/test/20354_GT.png,False,234,633,0,0.0
test,test-20355,data/extracted/KolektorSDD2/test/20355.png,data/extracted/KolektorSDD2/test/20355_GT.png,False,232,637,0,0.0
test,test-20356,data/extracted/KolektorSDD2/test/20356.png,data/extracted/KolektorSDD2/test/20356_GT.png,False,228,638,0,0.0
test,test-20357,data/extracted/KolektorSDD2/test/20357.png,data/extracted/KolektorSDD2/test/20357_GT.png,False,235,642,0,0.0
test,test-20358,data/extracted/KolektorSDD2/test/20358.png,data/extracted/KolektorSDD2/test/20358_GT.png,False,230,641,0,0.0
test,test-20359,data/extracted/KolektorSDD2/test/20359.png,data/extracted/KolektorSDD2/test/20359_GT.png,False,228,637,0,0.0
test,test-20360,data/extracted/KolektorSDD2/test/20360.png,data/extracted/KolektorSDD2/test/20360_GT.png,False,230,637,0,0.0
test,test-20361,data/extracted/KolektorSDD2/test/20361.png,data/extracted/KolektorSDD2/test/20361_GT.png,False,227,637,0,0.0
test,test-20362,data/extracted/KolektorSDD2/test/20362.png,data/extracted/KolektorSDD2/test/20362_GT.png,False,235,648,0,0.0
test,test-20363,data/extracted/KolektorSDD2/test/20363.png,data/extracted/KolektorSDD2/test/20363_GT.png,False,231,648,0,0.0
test,test-20364,data/extracted/KolektorSDD2/test/20364.png,data/extracted/KolektorSDD2/test/20364_GT.png,False,231,630,0,0.0
test,test-20365,data/extracted/KolektorSDD2/test/20365.png,data/extracted/KolektorSDD2/test/20365_GT.png,False,230,634,0,0.0
test,test-20366,data/extracted/KolektorSDD2/test/20366.png,data/extracted/KolektorSDD2/test/20366_GT.png,False,231,641,0,0.0
test,test-20367,data/extracted/KolektorSDD2/test/20367.png,data/extracted/KolektorSDD2/test/20367_GT.png,False,231,635,0,0.0
test,test-20368,data/extracted/KolektorSDD2/test/20368.png,data/extracted/KolektorSDD2/test/20368_GT.png,False,227,637,0,0.0
test,test-20369,data/extracted/KolektorSDD2/test/20369.png,data/extracted/KolektorSDD2/test/20369_GT.png,False,235,642,0,0.0
test,test-20370,data/extracted/KolektorSDD2/test/20370.png,data/extracted/KolektorSDD2/test/20370_GT.png,False,229,639,0,0.0
test,test-20371,data/extracted/KolektorSDD2/test/20371.png,data/extracted/KolektorSDD2/test/20371_GT.png,False,237,648,0,0.0
test,test-20372,data/extracted/KolektorSDD2/test/20372.png,data/extracted/KolektorSDD2/test/20372_GT.png,False,223,638,0,0.0
test,test-20373,data/extracted/KolektorSDD2/test/20373.png,data/extracted/KolektorSDD2/test/20373_GT.png,False,223,630,0,0.0
test,test-20374,data/extracted/KolektorSDD2/test/20374.png,data/extracted/KolektorSDD2/test/20374_GT.png,False,228,628,0,0.0
test,test-20375,data/extracted/KolektorSDD2/test/20375.png,data/extracted/KolektorSDD2/test/20375_GT.png,False,228,632,0,0.0
test,test-20376,data/extracted/KolektorSDD2/test/20376.png,data/extracted/KolektorSDD2/test/20376_GT.png,False,237,646,0,0.0
test,test-20377,data/extracted/KolektorSDD2/test/20377.png,data/extracted/KolektorSDD2/test/20377_GT.png,False,227,638,0,0.0
test,test-20378,data/extracted/KolektorSDD2/test/20378.png,data/extracted/KolektorSDD2/test/20378_GT.png,True,232,640,3296,0.022198275862068965
test,test-20379,data/extracted/KolektorSDD2/test/20379.png,data/extracted/KolektorSDD2/test/20379_GT.png,False,227,632,0,0.0
test,test-20380,data/extracted/KolektorSDD2/test/20380.png,data/extracted/KolektorSDD2/test/20380_GT.png,False,233,637,0,0.0
test,test-20381,data/extracted/KolektorSDD2/test/20381.png,data/extracted/KolektorSDD2/test/20381_GT.png,False,231,642,0,0.0
test,test-20382,data/extracted/KolektorSDD2/test/20382.png,data/extracted/KolektorSDD2/test/20382_GT.png,False,228,638,0,0.0
test,test-20383,data/extracted/KolektorSDD2/test/20383.png,data/extracted/KolektorSDD2/test/20383_GT.png,False,227,638,0,0.0
test,test-20384,data/extracted/KolektorSDD2/test/20384.png,data/extracted/KolektorSDD2/test/20384_GT.png,False,230,639,0,0.0
test,test-20385,data/extracted/KolektorSDD2/test/20385.png,data/extracted/KolektorSDD2/test/20385_GT.png,False,230,638,0,0.0
test,test-20386,data/extracted/KolektorSDD2/test/20386.png,data/extracted/KolektorSDD2/test/20386_GT.png,False,227,634,0,0.0
test,test-20387,data/extracted/KolektorSDD2/test/20387.png,data/extracted/KolektorSDD2/test/20387_GT.png,False,227,639,0,0.0
test,test-20388,data/extracted/KolektorSDD2/test/20388.png,data/extracted/KolektorSDD2/test/20388_GT.png,False,231,641,0,0.0
test,test-20389,data/extracted/KolektorSDD2/test/20389.png,data/extracted/KolektorSDD2/test/20389_GT.png,False,233,638,0,0.0
test,test-20390,data/extracted/KolektorSDD2/test/20390.png,data/extracted/KolektorSDD2/test/20390_GT.png,False,235,637,0,0.0
test,test-20391,data/extracted/KolektorSDD2/test/20391.png,data/extracted/KolektorSDD2/test/20391_GT.png,False,227,631,0,0.0
test,test-20392,data/extracted/KolektorSDD2/test/20392.png,data/extracted/KolektorSDD2/test/20392_GT.png,True,231,640,7626,0.05158279220779221
test,test-20393,data/extracted/KolektorSDD2/test/20393.png,data/extracted/KolektorSDD2/test/20393_GT.png,False,226,631,0,0.0
test,test-20394,data/extracted/KolektorSDD2/test/20394.png,data/extracted/KolektorSDD2/test/20394_GT.png,False,233,651,0,0.0
test,test-20395,data/extracted/KolektorSDD2/test/20395.png,data/extracted/KolektorSDD2/test/20395_GT.png,False,225,635,0,0.0
test,test-20396,data/extracted/KolektorSDD2/test/20396.png,data/extracted/KolektorSDD2/test/20396_GT.png,False,232,632,0,0.0
test,test-20397,data/extracted/KolektorSDD2/test/20397.png,data/extracted/KolektorSDD2/test/20397_GT.png,False,208,636,0,0.0
test,test-20398,data/extracted/KolektorSDD2/test/20398.png,data/extracted/KolektorSDD2/test/20398_GT.png,False,229,629,0,0.0
test,test-20399,data/extracted/KolektorSDD2/test/20399.png,data/extracted/KolektorSDD2/test/20399_GT.png,False,228,637,0,0.0
test,test-20400,data/extracted/KolektorSDD2/test/20400.png,data/extracted/KolektorSDD2/test/20400_GT.png,False,231,637,0,0.0
test,test-20401,data/extracted/KolektorSDD2/test/20401.png,data/extracted/KolektorSDD2/test/20401_GT.png,False,231,642,0,0.0
test,test-20402,data/extracted/KolektorSDD2/test/20402.png,data/extracted/KolektorSDD2/test/20402_GT.png,False,226,642,0,0.0
test,test-20403,data/extracted/KolektorSDD2/test/20403.png,data/extracted/KolektorSDD2/test/20403_GT.png,True,228,636,14951,0.10310465629482511
test,test-20404,data/extracted/KolektorSDD2/test/20404.png,data/extracted/KolektorSDD2/test/20404_GT.png,False,229,639,0,0.0
test,test-20405,data/extracted/KolektorSDD2/test/20405.png,data/extracted/KolektorSDD2/test/20405_GT.png,False,231,645,0,0.0
test,test-20406,data/extracted/KolektorSDD2/test/20406.png,data/extracted/KolektorSDD2/test/20406_GT.png,False,230,639,0,0.0
test,test-20407,data/extracted/KolektorSDD2/test/20407.png,data/extracted/KolektorSDD2/test/20407_GT.png,False,236,641,0,0.0
test,test-20408,data/extracted/KolektorSDD2/test/20408.png,data/extracted/KolektorSDD2/test/20408_GT.png,False,227,621,0,0.0
test,test-20409,data/extracted/KolektorSDD2/test/20409.png,data/extracted/KolektorSDD2/test/20409_GT.png,False,228,641,0,0.0
test,test-20410,data/extracted/KolektorSDD2/test/20410.png,data/extracted/KolektorSDD2/test/20410_GT.png,False,235,632,0,0.0
test,test-20411,data/extracted/KolektorSDD2/test/20411.png,data/extracted/KolektorSDD2/test/20411_GT.png,False,227,644,0,0.0
test,test-20412,data/extracted/KolektorSDD2/test/20412.png,data/extracted/KolektorSDD2/test/20412_GT.png,False,228,641,0,0.0
test,test-20413,data/extracted/KolektorSDD2/test/20413.png,data/extracted/KolektorSDD2/test/20413_GT.png,False,228,644,0,0.0
test,test-20414,data/extracted/KolektorSDD2/test/20414.png,data/extracted/KolektorSDD2/test/20414_GT.png,False,231,644,0,0.0
test,test-20415,data/extracted/KolektorSDD2/test/20415.png,data/extracted/KolektorSDD2/test/20415_GT.png,False,233,641,0,0.0
test,test-20416,data/extracted/KolektorSDD2/test/20416.png,data/extracted/KolektorSDD2/test/20416_GT.png,True,222,625,13817,0.09958198198198198
test,test-20417,data/extracted/KolektorSDD2/test/20417.png,data/extracted/KolektorSDD2/test/20417_GT.png,False,228,633,0,0.0
test,test-20418,data/extracted/KolektorSDD2/test/20418.png,data/extracted/KolektorSDD2/test/20418_GT.png,False,234,635,0,0.0
test,test-20419,data/extracted/KolektorSDD2/test/20419.png,data/extracted/KolektorSDD2/test/20419_GT.png,False,230,634,0,0.0
test,test-20420,data/extracted/KolektorSDD2/test/20420.png,data/extracted/KolektorSDD2/test/20420_GT.png,False,231,640,0,0.0
test,test-20421,data/extracted/KolektorSDD2/test/20421.png,data/extracted/KolektorSDD2/test/20421_GT.png,False,232,644,0,0.0
test,test-20422,data/extracted/KolektorSDD2/test/20422.png,data/extracted/KolektorSDD2/test/20422_GT.png,False,229,638,0,0.0
test,test-20423,data/extracted/KolektorSDD2/test/20423.png,data/extracted/KolektorSDD2/test/20423_GT.png,False,234,630,0,0.0
test,test-20424,data/extracted/KolektorSDD2/test/20424.png,data/extracted/KolektorSDD2/test/20424_GT.png,False,208,624,0,0.0
test,test-20425,data/extracted/KolektorSDD2/test/20425.png,data/extracted/KolektorSDD2/test/20425_GT.png,False,227,626,0,0.0
test,test-20426,data/extracted/KolektorSDD2/test/20426.png,data/extracted/KolektorSDD2/test/20426_GT.png,True,228,640,672,0.004605263157894736
test,test-20427,data/extracted/KolektorSDD2/test/20427.png,data/extracted/KolektorSDD2/test/20427_GT.png,False,201,632,0,0.0
test,test-20428,data/extracted/KolektorSDD2/test/20428.png,data/extracted/KolektorSDD2/test/20428_GT.png,True,229,649,1447,0.009736174564832695
test,test-20429,data/extracted/KolektorSDD2/test/20429.png,data/extracted/KolektorSDD2/test/20429_GT.png,False,234,639,0,0.0
test,test-20430,data/extracted/KolektorSDD2/test/20430.png,data/extracted/KolektorSDD2/test/20430_GT.png,False,229,629,0,0.0
test,test-20431,data/extracted/KolektorSDD2/test/20431.png,data/extracted/KolektorSDD2/test/20431_GT.png,False,235,632,0,0.0
test,test-20432,data/extracted/KolektorSDD2/test/20432.png,data/extracted/KolektorSDD2/test/20432_GT.png,False,220,641,0,0.0
test,test-20433,data/extracted/KolektorSDD2/test/20433.png,data/extracted/KolektorSDD2/test/20433_GT.png,False,233,642,0,0.0
test,test-20434,data/extracted/KolektorSDD2/test/20434.png,data/extracted/KolektorSDD2/test/20434_GT.png,True,228,641,2956,0.020226072200782767
test,test-20435,data/extracted/KolektorSDD2/test/20435.png,data/extracted/KolektorSDD2/test/20435_GT.png,False,228,631,0,0.0
test,test-20436,data/extracted/KolektorSDD2/test/20436.png,data/extracted/KolektorSDD2/test/20436_GT.png,False,228,634,0,0.0
test,test-20437,data/extracted/KolektorSDD2/test/20437.png,data/extracted/KolektorSDD2/test/20437_GT.png,False,228,635,0,0.0
test,test-20438,data/extracted/KolektorSDD2/test/20438.png,data/extracted/KolektorSDD2/test/20438_GT.png,False,232,634,0,0.0
test,test-20439,data/extracted/KolektorSDD2/test/20439.png,data/extracted/KolektorSDD2/test/20439_GT.png,True,227,635,9969,0.06915952686530924
test,test-20440,data/extracted/KolektorSDD2/test/20440.png,data/extracted/KolektorSDD2/test/20440_GT.png,False,226,635,0,0.0
test,test-20441,data/extracted/KolektorSDD2/test/20441.png,data/extracted/KolektorSDD2/test/20441_GT.png,False,231,650,0,0.0
test,test-20442,data/extracted/KolektorSDD2/test/20442.png,data/extracted/KolektorSDD2/test/20442_GT.png,False,224,628,0,0.0
test,test-20443,data/extracted/KolektorSDD2/test/20443.png,data/extracted/KolektorSDD2/test/20443_GT.png,False,234,648,0,0.0
test,test-20444,data/extracted/KolektorSDD2/test/20444.png,data/extracted/KolektorSDD2/test/20444_GT.png,False,221,635,0,0.0
test,test-20445,data/extracted/KolektorSDD2/test/20445.png,data/extracted/KolektorSDD2/test/20445_GT.png,False,232,640,0,0.0
test,test-20446,data/extracted/KolektorSDD2/test/20446.png,data/extracted/KolektorSDD2/test/20446_GT.png,False,237,645,0,0.0
test,test-20447,data/extracted/KolektorSDD2/test/20447.png,data/extracted/KolektorSDD2/test/20447_GT.png,False,229,632,0,0.0
test,test-20448,data/extracted/KolektorSDD2/test/20448.png,data/extracted/KolektorSDD2/test/20448_GT.png,False,231,644,0,0.0
test,test-20449,data/extracted/KolektorSDD2/test/20449.png,data/extracted/KolektorSDD2/test/20449_GT.png,False,222,640,0,0.0
test,test-20450,data/extracted/KolektorSDD2/test/20450.png,data/extracted/KolektorSDD2/test/20450_GT.png,False,222,638,0,0.0
test,test-20451,data/extracted/KolektorSDD2/test/20451.png,data/extracted/KolektorSDD2/test/20451_GT.png,False,230,639,0,0.0
test,test-20452,data/extracted/KolektorSDD2/test/20452.png,data/extracted/KolektorSDD2/test/20452_GT.png,True,228,642,1344,0.009181833087391376
test,test-20453,data/extracted/KolektorSDD2/test/20453.png,data/extracted/KolektorSDD2/test/20453_GT.png,False,233,637,0,0.0
test,test-20454,data/extracted/KolektorSDD2/test/20454.png,data/extracted/KolektorSDD2/test/20454_GT.png,False,234,642,0,0.0
test,test-20455,data/extracted/KolektorSDD2/test/20455.png,data/extracted/KolektorSDD2/test/20455_GT.png,False,235,645,0,0.0
test,test-20456,data/extracted/KolektorSDD2/test/20456.png,data/extracted/KolektorSDD2/test/20456_GT.png,False,235,639,0,0.0
test,test-20457,data/extracted/KolektorSDD2/test/20457.png,data/extracted/KolektorSDD2/test/20457_GT.png,True,232,631,9244,0.0631455270779824
test,test-20458,data/extracted/KolektorSDD2/test/20458.png,data/extracted/KolektorSDD2/test/20458_GT.png,False,234,645,0,0.0
test,test-20459,data/extracted/KolektorSDD2/test/20459.png,data/extracted/KolektorSDD2/test/20459_GT.png,False,232,644,0,0.0
test,test-20460,data/extracted/KolektorSDD2/test/20460.png,data/extracted/KolektorSDD2/test/20460_GT.png,False,237,643,0,0.0
test,test-20461,data/extracted/KolektorSDD2/test/20461.png,data/extracted/KolektorSDD2/test/20461_GT.png,False,234,639,0,0.0
test,test-20462,data/extracted/KolektorSDD2/test/20462.png,data/extracted/KolektorSDD2/test/20462_GT.png,False,226,640,0,0.0
test,test-20463,data/extracted/KolektorSDD2/test/20463.png,data/extracted/KolektorSDD2/test/20463_GT.png,False,230,638,0,0.0
test,test-20464,data/extracted/KolektorSDD2/test/20464.png,data/extracted/KolektorSDD2/test/20464_GT.png,False,222,633,0,0.0
test,test-20465,data/extracted/KolektorSDD2/test/20465.png,data/extracted/KolektorSDD2/test/20465_GT.png,True,212,633,5111,0.038086083042713645
test,test-20466,data/extracted/KolektorSDD2/test/20466.png,data/extracted/KolektorSDD2/test/20466_GT.png,False,233,643,0,0.0
test,test-20467,data/extracted/KolektorSDD2/test/20467.png,data/extracted/KolektorSDD2/test/20467_GT.png,False,223,624,0,0.0
test,test-20468,data/extracted/KolektorSDD2/test/20468.png,data/extracted/KolektorSDD2/test/20468_GT.png,False,236,642,0,0.0
test,test-20469,data/extracted/KolektorSDD2/test/20469.png,data/extracted/KolektorSDD2/test/20469_GT.png,False,225,638,0,0.0
test,test-20470,data/extracted/KolektorSDD2/test/20470.png,data/extracted/KolektorSDD2/test/20470_GT.png,False,234,645,0,0.0
test,test-20471,data/extracted/KolektorSDD2/test/20471.png,data/extracted/KolektorSDD2/test/20471_GT.png,False,227,632,0,0.0
test,test-20472,data/extracted/KolektorSDD2/test/20472.png,data/extracted/KolektorSDD2/test/20472_GT.png,False,233,637,0,0.0
test,test-20473,data/extracted/KolektorSDD2/test/20473.png,data/extracted/KolektorSDD2/test/20473_GT.png,False,233,638,0,0.0
test,test-20474,data/extracted/KolektorSDD2/test/20474.png,data/extracted/KolektorSDD2/test/20474_GT.png,False,229,637,0,0.0
test,test-20475,data/extracted/KolektorSDD2/test/20475.png,data/extracted/KolektorSDD2/test/20475_GT.png,False,230,631,0,0.0
test,test-20476,data/extracted/KolektorSDD2/test/20476.png,data/extracted/KolektorSDD2/test/20476_GT.png,False,227,634,0,0.0
test,test-20477,data/extracted/KolektorSDD2/test/20477.png,data/extracted/KolektorSDD2/test/20477_GT.png,False,229,634,0,0.0
test,test-20478,data/extracted/KolektorSDD2/test/20478.png,data/extracted/KolektorSDD2/test/20478_GT.png,False,233,647,0,0.0
test,test-20479,data/extracted/KolektorSDD2/test/20479.png,data/extracted/KolektorSDD2/test/20479_GT.png,False,227,635,0,0.0
test,test-20480,data/extracted/KolektorSDD2/test/20480.png,data/extracted/KolektorSDD2/test/20480_GT.png,False,236,642,0,0.0
test,test-20481,data/extracted/KolektorSDD2/test/20481.png,data/extracted/KolektorSDD2/test/20481_GT.png,False,232,648,0,0.0
test,test-20482,data/extracted/KolektorSDD2/test/20482.png,data/extracted/KolektorSDD2/test/20482_GT.png,False,228,632,0,0.0
test,test-20483,data/extracted/KolektorSDD2/test/20483.png,data/extracted/KolektorSDD2/test/20483_GT.png,False,231,639,0,0.0
test,test-20484,data/extracted/KolektorSDD2/test/20484.png,data/extracted/KolektorSDD2/test/20484_GT.png,False,230,635,0,0.0
test,test-20485,data/extracted/KolektorSDD2/test/20485.png,data/extracted/KolektorSDD2/test/20485_GT.png,False,234,644,0,0.0
test,test-20486,data/extracted/KolektorSDD2/test/20486.png,data/extracted/KolektorSDD2/test/20486_GT.png,True,228,635,1576,0.010885481420085647
test,test-20487,data/extracted/KolektorSDD2/test/20487.png,data/extracted/KolektorSDD2/test/20487_GT.png,True,234,639,1281,0.008567071947353637
test,test-20488,data/extracted/KolektorSDD2/test/20488.png,data/extracted/KolektorSDD2/test/20488_GT.png,False,232,646,0,0.0
test,test-20489,data/extracted/KolektorSDD2/test/20489.png,data/extracted/KolektorSDD2/test/20489_GT.png,False,227,633,0,0.0
test,test-20490,data/extracted/KolektorSDD2/test/20490.png,data/extracted/KolektorSDD2/test/20490_GT.png,False,228,641,0,0.0
test,test-20491,data/extracted/KolektorSDD2/test/20491.png,data/extracted/KolektorSDD2/test/20491_GT.png,False,222,628,0,0.0
test,test-20492,data/extracted/KolektorSDD2/test/20492.png,data/extracted/KolektorSDD2/test/20492_GT.png,False,226,633,0,0.0
test,test-20493,data/extracted/KolektorSDD2/test/20493.png,data/extracted/KolektorSDD2/test/20493_GT.png,False,234,646,0,0.0
test,test-20494,data/extracted/KolektorSDD2/test/20494.png,data/extracted/KolektorSDD2/test/20494_GT.png,False,231,643,0,0.0
test,test-20495,data/extracted/KolektorSDD2/test/20495.png,data/extracted/KolektorSDD2/test/20495_GT.png,False,227,629,0,0.0
test,test-20496,data/extracted/KolektorSDD2/test/20496.png,data/extracted/KolektorSDD2/test/20496_GT.png,False,231,635,0,0.0
test,test-20497,data/extracted/KolektorSDD2/test/20497.png,data/extracted/KolektorSDD2/test/20497_GT.png,False,228,644,0,0.0
test,test-20498,data/extracted/KolektorSDD2/test/20498.png,data/extracted/KolektorSDD2/test/20498_GT.png,False,232,639,0,0.0
test,test-20499,data/extracted/KolektorSDD2/test/20499.png,data/extracted/KolektorSDD2/test/20499_GT.png,False,227,636,0,0.0
