sample_id,official_split,development_split,image_path,mask_path,has_defect,image_sha256
test-20719,test,test,data/extracted/KolektorSDD2/test/20719.png,data/extracted/KolektorSDD2/test/20719_GT.png,False,a67b48669c42db1c686986078be9cc5ad29e4813bed5c5f8c8a3e4ddc908b186
test-20720,test,test,data/extracted/KolektorSDD2/test/20720.png,data/extracted/KolektorSDD2/test/20720_GT.png,False,df64685e37c87cf56ff9d808c270a5911bddb792d94288104597f4c1dea3e082
test-20721,test,test,data/extracted/KolektorSDD2/test/20721.png,data/extracted/KolektorSDD2/test/20721_GT.png,False,a44e6435839fb5fc4db20ba718cba1e555da24cb260f1550222dc40174b65a60
test-20722,test,test,data/extracted/KolektorSDD2/test/20722.png,data/extracted/KolektorSDD2/test/20722_GT.png,False,aa54908e9ffb724aff7ee148186c6cb67d972e79edc9f2aaeeb8257e3ca1d7f7
test-20723,test,test,data/extracted/KolektorSDD2/test/20723.png,data/extracted/KolektorSDD2/test/20723_GT.png,False,d5b8020076dc33416193ca20589a8b703d3a170f63b804e08bb6b3434f55373a
test-20724,test,test,data/extracted/KolektorSDD2/test/20724.png,data/extracted/KolektorSDD2/test/20724_GT.png,True,feb6590da3df168dc774e6dce880fb14fd9e5a1b133f294731fdb937b1a9124a
test-20725,test,test,data/extracted/KolektorSDD2/test/20725.png,data/extracted/KolektorSDD2/test/20725_GT.png,False,6404c77fcfbc18d46c51b8a0d599cf7ad254cc31bac3f366c2849fa0c395acc9
test-20726,test,test,data/extracted/KolektorSDD2/test/20726.png,data/extracted/KolektorSDD2/test/20726_GT.png,False,d835b0d76d1e68305f812a889f2b7f303fc51208c909d8a3a3c334a6ff11db18
test-20727,test,test,data/extracted/KolektorSDD2/test/20727.png,data/extracted/KolektorSDD2/test/20727_GT.png,False,5f686c35366911594c910834a10918b1b1eaebc8fbaf2a3fc7d123702979f78a
test-20728,test,test,data/extracted/KolektorSDD2/test/20728.png,data/extracted/KolektorSDD2/test/20728_GT.png,False,8b075f34287a62393733f1f796a5f1b3fb1111d4c85cd80e14ae6e8fee70691f
test-20729,test,test,data/extracted/KolektorSDD2/test/20729.png,data/extracted/KolektorSDD2/test/20729_GT.png,False,57ecbf6e4fb7e9077c93d43b85d76a69499a9a6fc4447a73049cd019d7ebac1e
test-20730,test,test,data/extracted/KolektorSDD2/test/20730.png,data/extracted/KolektorSDD2/test/20730_GT.png,False,158aa5c31bedb6621eb19987e9b3fd09ec84a3346bf992f77a698bce5ec1345b
test-20731,test,test,data/extracted/KolektorSDD2/test/20731.png,data/extracted/KolektorSDD2/test/20731_GT.png,False,0dfe9af9937da90d589ac18e1ec490f32b4ce5add53ec7ba7612d59c036ca941
test-20732,test,test,data/extracted/KolektorSDD2/test/20732.png,data/extracted/KolektorSDD2/test/20732_GT.png,False,02a21524c19de0383616699e0fa8cdfb2fc7367cecc0baeac32f395e9d226530
test-20733,test,test,data/extracted/KolektorSDD2/test/20733.png,data/extracted/KolektorSDD2/test/20733_GT.png,False,7150c90367bd1cfca7c1274ab188c0ada6ae8350f2a7b5b83c101e44d19222bf
test-20734,test,test,data/extracted/KolektorSDD2/test/20734.png,data/extracted/KolektorSDD2/test/20734_GT.png,False,ce940a718cb046cf26f0d9f5d0bd59e4a3e1a3d4f577fa33b40f11a0ba5043a4
test-20735,test,test,data/extracted/KolektorSDD2/test/20735.png,data/extracted/KolektorSDD2/test/20735_GT.png,False,6563e0dc2abde47f7a2d1b34a1091263c335c5955e8bf76355046c51226a8047
test-20736,test,test,data/extracted/KolektorSDD2/test/20736.png,data/extracted/KolektorSDD2/test/20736_GT.png,False,d0c019b520ed32f21f3aac54783dc766a9d16da86c93cadad773165f34bc65bc
test-20737,test,test,data/extracted/KolektorSDD2/test/20737.png,data/extracted/KolektorSDD2/test/20737_GT.png,False,736486c2746ae72ee2ff68e9b56f4de2dfee3c3c734a4e8b16d440e51ae6e8c2
test-20738,test,test,data/extracted/KolektorSDD2/test/20738.png,data/extracted/KolektorSDD2/test/20738_GT.png,True,d6a5c079cd47041b3281f042d1e0fa8dd2dff8d744e3b5d40f82baa060215bd7
test-20739,test,test,data/extracted/KolektorSDD2/test/20739.png,data/extracted/KolektorSDD2/test/20739_GT.png,False,d2b225876d7cad5155a84bd670416ef746ae65f6a5c6edbe7829cba3bbd1142b
test-20740,test,test,data/extracted/KolektorSDD2/test/20740.png,data/extracted/KolektorSDD2/test/20740_GT.png,False,6eee18fffd518cfea25e6396de70c6869d31115568dd4f1fe2c5ab83c3364f26
test-20741,test,test,data/extracted/KolektorSDD2/test/20741.png,data/extracted/KolektorSDD2/test/20741_GT.png,False,cad2c9bf76f72361abc583eeefc05253e85e320fc28da0409fac4114ac64012a
test-20742,test,test,data/extracted/KolektorSDD2/test/20742.png,data/extracted/KolektorSDD2/test/20742_GT.png,False,a37d9e2bdb3862e37b3e821acb39b3344879dec966befdd285a15ad4c2a9ca55
test-20743,test,test,data/extracted/KolektorSDD2/test/20743.png,data/extracted/KolektorSDD2/test/20743_GT.png,False,6497a7d6ac96e4f7e1316ef70c47144aa3148fb83b9cec6d5c62c344211862f3
test-20744,test,test,data/extracted/KolektorSDD2/test/20744.png,data/extracted/KolektorSDD2/test/20744_GT.png,True,e6a436b287e379aad17d80e9245c80136295d335409247f0725ce020fd698afb
test-20745,test,test,data/extracted/KolektorSDD2/test/20745.png,data/extracted/KolektorSDD2/test/20745_GT.png,False,c9781750deb6a5a4ab2468e651ee743db8eb7341a18fca65e8b8b1f5b077a4fc
test-20746,test,test,data/extracted/KolektorSDD2/test/20746.png,data/extracted/KolektorSDD2/test/20746_GT.png,False,af82d7466609b13670ffe15a72e85478045a706df8b0ead6a1510734374b97fd
test-20747,test,test,data/extracted/KolektorSDD2/test/20747.png,data/extracted/KolektorSDD2/test/20747_GT.png,True,ade21eaee8a466cf239c96081b3d8369f4aa873de7c95a02db46470500743d57
test-20748,test,test,data/extracted/KolektorSDD2/test/20748.png,data/extracted/KolektorSDD2/test/20748_GT.png,False,afc29bd9ad3dd5e0c35850939bfb89c548b6cf2eb8a0f5540d12ef93df87b015
test-20749,test,test,data/extracted/KolektorSDD2/test/20749.png,data/extracted/KolektorSDD2/test/20749_GT.png,False,1a82dfa74b59136e90627a2569b153060673c4adf0aa3545905b46cf64c9108a
test-20750,test,test,data/extracted/KolektorSDD2/test/20750.png,data/extracted/KolektorSDD2/test/20750_GT.png,False,b47734a3798036857a156bb9bde03c12c212c7f0658333b6bb22125c173e2a94
test-20751,test,test,data/extracted/KolektorSDD2/test/20751.png,data/extracted/KolektorSDD2/test/20751_GT.png,False,57d42b9c04cabb04c0fd69ca00a1e1e17956c337791f160fa8f8354e08257646
test-20752,test,test,data/extracted/KolektorSDD2/test/20752.png,data/extracted/KolektorSDD2/test/20752_GT.png,False,8b44936e4bc85c4bd59e187cc17634dfc35e82ad0f837d569b2d5935b437db61
test-20753,test,test,data/extracted/KolektorSDD2/test/20753.png,data/extracted/KolektorSDD2/test/20753_GT.png,False,766bd98ae8642ad2b043c352e550b990673714420cdb50c3fc4167f36a4456f3
test-20754,test,test,data/extracted/KolektorSDD2/test/20754.png,data/extracted/KolektorSDD2/test/20754_GT.png,True,fca3dda0922724871ba8a5c78870e41448cdc22e8f67049533b283b24223ec8f
test-20755,test,test,data/extracted/KolektorSDD2/test/20755.png,data/extracted/KolektorSDD2/test/20755_GT.png,False,cf99e34d917d0bfac5fe596152f6b2c9ea62000e075e51bdf30ff1040e215386
test-20756,test,test,data/extracted/KolektorSDD2/test/20756.png,data/extracted/KolektorSDD2/test/20756_GT.png,False,4e54e079638402f9126e790106e7853e211691879f03c4047c2272e011b80e04
test-20757,test,test,data/extracted/KolektorSDD2/test/20757.png,data/extracted/KolektorSDD2/test/20757_GT.png,False,364fcf4067cb851b38369bb61278fcc14a9a1eee842a18469efbc41f3fcc0345
test-20758,test,test,data/extracted/KolektorSDD2/test/20758.png,data/extracted/KolektorSDD2/test/20758_GT.png,False,3ec246c84af43ccce5e57b153b2093e9a99d0754c6a172a479fe8122ffe7d6e7
test-20759,test,test,data/extracted/KolektorSDD2/test/20759.png,data/extracted/KolektorSDD2/test/20759_GT.png,False,ddf3bb941d5affcf7545e61a4edbf1cf1607c4417c44cd768085c35e7628e607
test-20760,test,test,data/extracted/KolektorSDD2/test/20760.png,data/extracted/KolektorSDD2/test/20760_GT.png,False,d9b638ea082a3baf105b369d0974afb8c6e2bb87a3ddffabf2e2e62843221884
test-20761,test,test,data/extracted/KolektorSDD2/test/20761.png,data/extracted/KolektorSDD2/test/20761_GT.png,False,79f81924a3761f38666ade80e9c8d29e1b8d5c5e3fa89c4783674721c1717c6f
test-20762,test,test,data/extracted/KolektorSDD2/test/20762.png,data/extracted/KolektorSDD2/test/20762_GT.png,False,0c05c249b8e3fbf5a7f82598b06d3e980fe51b433687f3dab1753217d111f2a8
test-20763,test,test,data/extracted/KolektorSDD2/test/20763.png,data/extracted/KolektorSDD2/test/20763_GT.png,False,cb1c934a70c3ea0b722fa299af40f99d16ffe85bf46a573f8c5fa93e55338ad3
test-20764,test,test,data/extracted/KolektorSDD2/test/20764.png,data/extracted/KolektorSDD2/test/20764_GT.png,False,1cc881923a7dffb7f6e44721e25ff6cdf7357052d0a5f237cc62800f2c084977
test-20765,test,test,data/extracted/KolektorSDD2/test/20765.png,data/extracted/KolektorSDD2/test/20765_GT.png,True,0de4fb278f1ce7e5b5ecc86b830144f32904d266feb51a78f0320a3b2c3b92f0
test-20766,test,test,data/extracted/KolektorSDD2/test/20766.png,data/extracted/KolektorSDD2/test/20766_GT.png,False,89f5c06dead1349aed954570237c2f0615e7b31bc9c68c5ab85a85695f6b49fe
test-20767,test,test,data/extracted/KolektorSDD2/test/20767.png,data/extracted/KolektorSDD2/test/20767_GT.png,False,5b1ccaca07c3645cbfc16f1f064e06456fa0a17275a0c48acbfe241928f50aa9
test-20768,test,test,data/extracted/KolektorSDD2/test/20768.png,data/extracted/KolektorSDD2/test/20768_GT.png,False,6d04e4ee5c1d8bbf0b3be1d86082652288b198cd5be0ec2de982da20724e2cc1
test-20769,test,test,data/extracted/KolektorSDD2/test/20769.png,data/extracted/KolektorSDD2/test/20769_GT.png,False,5f2d3496c19273998e6debfaf8b55df155f2c66deebcaf13fe72c66a9e941567
test-20770,test,test,data/extracted/KolektorSDD2/test/20770.png,data/extracted/KolektorSDD2/test/20770_GT.png,False,55bb4168169dd1a6b6743884f946051a88f439f3df8bb3962ffeb3086dd7b971
test-20771,test,test,data/extracted/KolektorSDD2/test/20771.png,data/extracted/KolektorSDD2/test/20771_GT.png,False,e33da515b0ae0c72edf3d037bef98de2c68970f1ab1f91b9ac3df19481621688
test-20772,test,test,data/extracted/KolektorSDD2/test/20772.png,data/extracted/KolektorSDD2/test/20772_GT.png,True,f6abb09b0ba737fe073ec7304320dab975a3014d9d541963d78a0f579b5e55e6
test-20773,test,test,data/extracted/KolektorSDD2/test/20773.png,data/extracted/KolektorSDD2/test/20773_GT.png,False,8d59d02ec041c5448cb9bfe369cb8ececf522702ecec92a1494de3dd9a7f8836
test-20774,test,test,data/extracted/KolektorSDD2/test/20774.png,data/extracted/KolektorSDD2/test/20774_GT.png,False,6db1ae76aca0fc611630484d0d3652684be9b68afa17edc2d15b854acd8ac45b
test-20775,test,test,data/extracted/KolektorSDD2/test/20775.png,data/extracted/KolektorSDD2/test/20775_GT.png,False,7fcc50b0b20ccb701fa463cdd293aec85cffc5bff78f530d944c8f234ae609cb
test-20776,test,test,data/extracted/KolektorSDD2/test/20776.png,data/extracted/KolektorSDD2/test/20776_GT.png,False,b197317f0ca97a75ad27dad648a3a443b1a4a2481a3f8e860de5b916314e9038
test-20777,test,test,data/extracted/KolektorSDD2/test/20777.png,data/extracted/KolektorSDD2/test/20777_GT.png,False,d518e1d274ba42554b06d99f768a05383ddec51ce115f184490a1b99756324f4
test-20778,test,test,data/extracted/KolektorSDD2/test/20778.png,data/extracted/KolektorSDD2/test/20778_GT.png,False,3127b60e56f055a701036ffd607802564cc127605cb7a7f1c52c6e01998e0875
test-20779,test,test,data/extracted/KolektorSDD2/test/20779.png,data/extracted/KolektorSDD2/test/20779_GT.png,False,0f072f8754b37ed2b6e063773acb11f4f9d8f9ee8f417cc42ab86f736f9aa7e5
test-20780,test,test,data/extracted/KolektorSDD2/test/20780.png,data/extracted/KolektorSDD2/test/20780_GT.png,False,d144ad2ee05b5f9ed46d924a4f287b8b505abbb94848cd55a97710d78d6ca576
test-20781,test,test,data/extracted/KolektorSDD2/test/20781.png,data/extracted/KolektorSDD2/test/20781_GT.png,False,98092dfd254be31cb9254a823927e047bbcd5ec437dafbd16ee72a90e53298e9
test-20782,test,test,data/extracted/KolektorSDD2/test/20782.png,data/extracted/KolektorSDD2/test/20782_GT.png,False,7fdec520175887c72dcbd11b91dcdea1c7a88cc36b2f64e5a548d1b8dc635127
test-20783,test,test,data/extracted/KolektorSDD2/test/20783.png,data/extracted/KolektorSDD2/test/20783_GT.png,False,6aecaf37d11f9a22af8eb6456c85a19b57e3b4b3cfc40e319e879cd50dde8938
test-20784,test,test,data/extracted/KolektorSDD2/test/20784.png,data/extracted/KolektorSDD2/test/20784_GT.png,True,da046d196c108faa658671cff54f229a2db9e1dbae9f6bb79af0525fe803877e
test-20785,test,test,data/extracted/KolektorSDD2/test/20785.png,data/extracted/KolektorSDD2/test/20785_GT.png,True,21abea1a7d3de0adedc12d4163034e3abf5d3226e6f74147a5344b5961f17372
test-20786,test,test,data/extracted/KolektorSDD2/test/20786.png,data/extracted/KolektorSDD2/test/20786_GT.png,False,34da3a9736b851ccde77af6f165bf9c64453528e4cd08eac574143178d15402e
test-20787,test,test,data/extracted/KolektorSDD2/test/20787.png,data/extracted/KolektorSDD2/test/20787_GT.png,False,b2b4bd51f9fa2fd99cc7bdae682eae6fdf3dd64e0f4f7a74754ba77fb2fac5d3
test-20788,test,test,data/extracted/KolektorSDD2/test/20788.png,data/extracted/KolektorSDD2/test/20788_GT.png,False,f845e462a8a6277acbf768d61dbe3da3084d2d8e9473aa1288cdcd8c1792457a
test-20789,test,test,data/extracted/KolektorSDD2/test/20789.png,data/extracted/KolektorSDD2/test/20789_GT.png,False,48d0bbc81a62fd20e5b94afc09f6704cf09f773824747b1d5d5ab389fafc6410
test-20790,test,test,data/extracted/KolektorSDD2/test/20790.png,data/extracted/KolektorSDD2/test/20790_GT.png,False,9b62572b91c8c5552851b15a90a092fc901ffaaaddb5746f9b699a36a37e62bf
test-20791,test,test,data/extracted/KolektorSDD2/test/20791.png,data/extracted/KolektorSDD2/test/20791_GT.png,False,f82194630d638f137deaf9e122562447bd9d8917ab11420f63dcc62b39475083
test-20792,test,test,data/extracted/KolektorSDD2/test/20792.png,data/extracted/KolektorSDD2/test/20792_GT.png,False,688ff701ca0bc984985e4148dbbae4200569d98b5c6ff0f57cce442a4ace11d7
test-20793,test,test,data/extracted/KolektorSDD2/test/20793.png,data/extracted/KolektorSDD2/test/20793_GT.png,False,3c8a71f6690e84a4805ca1e16295321e90c3f327b0b985d317599f3cc7765a98
test-20794,test,test,data/extracted/KolektorSDD2/test/20794.png,data/extracted/KolektorSDD2/test/20794_GT.png,False,ba6040f4415bfcd652233a3a9faedb5da90d1207f0bce78bf0f201f50679366f
test-20795,test,test,data/extracted/KolektorSDD2/test/20795.png,data/extracted/KolektorSDD2/test/20795_GT.png,False,c0da1d3d4cdaf94c42ecd56baa6788be41ef63dc58a9b6e92f48d1b7847488c5
test-20796,test,test,data/extracted/KolektorSDD2/test/20796.png,data/extracted/KolektorSDD2/test/20796_GT.png,False,688d9222cdcb26a0617de2bb44e446f9ee233e45bd5b3fa420bf01d25c98909a
test-20797,test,test,data/extracted/KolektorSDD2/test/20797.png,data/extracted/KolektorSDD2/test/20797_GT.png,False,e470d90be75fc80def114f9878edfb8d5a943d61e36c43a5b13fa09119e4429b
test-20798,test,test,data/extracted/KolektorSDD2/test/20798.png,data/extracted/KolektorSDD2/test/20798_GT.png,False,f14142eb4e18939b251f6e42666076e8b855b0c0de237c38667046ab4a0113ca
test-20799,test,test,data/extracted/KolektorSDD2/test/20799.png,data/extracted/KolektorSDD2/test/20799_GT.png,False,02aa2658aea76d03f1d7793acc542125db688c4499c4a45f3e1cdf9bf9f216fa
test-20800,test,test,data/extracted/KolektorSDD2/test/20800.png,data/extracted/KolektorSDD2/test/20800_GT.png,False,00be863a81ef375514d6cf9484dfabe5403502c7f752d885a605df959144d0aa
test-20801,test,test,data/extracted/KolektorSDD2/test/20801.png,data/extracted/KolektorSDD2/test/20801_GT.png,True,33397ff4c11ae027afafb58ea43ab2767891c7df52cdc04b84991b77cd559397
test-20802,test,test,data/extracted/KolektorSDD2/test/20802.png,data/extracted/KolektorSDD2/test/20802_GT.png,False,05838346e6d98171ff15bd9839469a91de55f3b2aff4f26e8e56705aaf0d6b1f
test-20803,test,test,data/extracted/KolektorSDD2/test/20803.png,data/extracted/KolektorSDD2/test/20803_GT.png,False,3210a28bad069955db3ac7a883a950e2b48069691a6a4e84b87f845a184ec59c
test-20804,test,test,data/extracted/KolektorSDD2/test/20804.png,data/extracted/KolektorSDD2/test/20804_GT.png,True,3b6741e73ccf60ed88b9edd2392b68951475d5996d8cc05dc43c5a5521344442
test-20805,test,test,data/extracted/KolektorSDD2/test/20805.png,data/extracted/KolektorSDD2/test/20805_GT.png,False,f8d1414aa9824a29562a8745bda52f0e9d4776c9741d8e958de07a803fb37eb2
test-20806,test,test,data/extracted/KolektorSDD2/test/20806.png,data/extracted/KolektorSDD2/test/20806_GT.png,False,ed00af853813d41654c749ce8e53adb41ef822d7c1807e3b3e6edefd0aeaca50
test-20807,test,test,data/extracted/KolektorSDD2/test/20807.png,data/extracted/KolektorSDD2/test/20807_GT.png,False,ae7fe59d901c51aa731a37fb383f0b56c5b1d54595dcc4586e2636c25f6064cb
test-20808,test,test,data/extracted/KolektorSDD2/test/20808.png,data/extracted/KolektorSDD2/test/20808_GT.png,False,43a9de36e5edf1270581cc9f22aa027e3dd15c3d16246362c92eff12e5acc5f3
test-20809,test,test,data/extracted/KolektorSDD2/test/20809.png,data/extracted/KolektorSDD2/test/20809_GT.png,False,91f52a9685cb2588f7ca755657119270563916d821f5635ac7f2c1afc9fe84fa
test-20810,test,test,data/extracted/KolektorSDD2/test/20810.png,data/extracted/KolektorSDD2/test/20810_GT.png,False,d5704c73a30447cf8bd6415f911c09c0fad6ead2c64c987ebd4a38bcdf11753c
test-20811,test,test,data/extracted/KolektorSDD2/test/20811.png,data/extracted/KolektorSDD2/test/20811_GT.png,False,706597e03f47624699bd30c8d4cb6424621b47b7917bd9ffbb723a31e9cc88f7
test-20812,test,test,data/extracted/KolektorSDD2/test/20812.png,data/extracted/KolektorSDD2/test/20812_GT.png,False,65d01e4b3bc11c9dab1fb49f148a76e2fcb699795d45e9a7d34210daafe00d4c
test-20813,test,test,data/extracted/KolektorSDD2/test/20813.png,data/extracted/KolektorSDD2/test/20813_GT.png,False,3daf527a4be4758311f367937ebf5d96379193a8dd700004b663cdcf28f07b66
test-20814,test,test,data/extracted/KolektorSDD2/test/20814.png,data/extracted/KolektorSDD2/test/20814_GT.png,False,375eb7f59e8d2cd78764c5d0149e3f30b9a7ca9d3067ab8ed835ea90a4f4cfe2
test-20815,test,test,data/extracted/KolektorSDD2/test/20815.png,data/extracted/KolektorSDD2/test/20815_GT.png,False,c5e9af963e9ec8666ebbd3486704dfe7663d695bcf8911ab516bd5d3c82a16f2
test-20816,test,test,data/extracted/KolektorSDD2/test/20816.png,data/extracted/KolektorSDD2/test/20816_GT.png,True,6a877d297ef6e47ca679677aea1d440cb23a41ce6efe6f02f39fd4f861d7cfb5
test-20817,test,test,data/extracted/KolektorSDD2/test/20817.png,data/extracted/KolektorSDD2/test/20817_GT.png,False,4880374d67975c567aaf7d1ded7fdef19942af05b2358b11d4e4331a01fd54f3
test-20818,test,test,data/extracted/KolektorSDD2/test/20818.png,data/extracted/KolektorSDD2/test/20818_GT.png,False,13b3936cf48d860cf8f0bf46cf8c7741c7ed966c6230d4e5f292b6353200eebe
test-20819,test,test,data/extracted/KolektorSDD2/test/20819.png,data/extracted/KolektorSDD2/test/20819_GT.png,False,bea51caf8b54afbd0bf69e637da96e1fa0ae3b69bd992712e6db359ec39d1e3f
test-20820,test,test,data/extracted/KolektorSDD2/test/20820.png,data/extracted/KolektorSDD2/test/20820_GT.png,False,cc72e83a1d3662ff418c78bd4623cd454b4f18a8c53ba898c37f4903b226947f
test-20821,test,test,data/extracted/KolektorSDD2/test/20821.png,data/extracted/KolektorSDD2/test/20821_GT.png,True,a296b856054a5f249643054b5d50f9511e3e86f872dd7093dbaf85ade6a9eda7
test-20822,test,test,data/extracted/KolektorSDD2/test/20822.png,data/extracted/KolektorSDD2/test/20822_GT.png,False,b9bbead359008bebff1b0e27235d47aa3dd4ebe6c674369961dacf139496b1de
test-20823,test,test,data/extracted/KolektorSDD2/test/20823.png,data/extracted/KolektorSDD2/test/20823_GT.png,False,387a34e15d0c9366a13b5ee6a456baa3189559db0d051aad3a6fc011f965113f
test-20824,test,test,data/extracted/KolektorSDD2/test/20824.png,data/extracted/KolektorSDD2/test/20824_GT.png,False,e6531bc4abe570ae888ef8b06d5423f71e44fcb5d9a4cdbf18cafabae08eaf48
test-20825,test,test,data/extracted/KolektorSDD2/test/20825.png,data/extracted/KolektorSDD2/test/20825_GT.png,False,81d83585918840b01120d3be792467163d70aade499fb63ed0c4025e79de6592
test-20826,test,test,data/extracted/KolektorSDD2/test/20826.png,data/extracted/KolektorSDD2/test/20826_GT.png,False,ee6f68ba0bd77272752a93025555543ea9699c5c3130d0348510d03f3eaea7f2
test-20827,test,test,data/extracted/KolektorSDD2/test/20827.png,data/extracted/KolektorSDD2/test/20827_GT.png,True,c908e33f6192870fd4bba6e1167ce6e5f5a6051866e2f9f35c993d6510140fc9
test-20828,test,test,data/extracted/KolektorSDD2/test/20828.png,data/extracted/KolektorSDD2/test/20828_GT.png,False,a67fe5f4989082a047be57181bc0e4a3a5025575915cf9c616712bac7ffac4e7
test-20829,test,test,data/extracted/KolektorSDD2/test/20829.png,data/extracted/KolektorSDD2/test/20829_GT.png,True,2548b7885d438b43ec07fe4942cdc25a6c8f3eb5f4db1b09ace150d9d307f295
test-20830,test,test,data/extracted/KolektorSDD2/test/20830.png,data/extracted/KolektorSDD2/test/20830_GT.png,False,2ce7411febe88da6170dc040b3a72d5847cbea60c6e08a177670acd325907a73
test-20831,test,test,data/extracted/KolektorSDD2/test/20831.png,data/extracted/KolektorSDD2/test/20831_GT.png,False,2c44ebf8b5e9fc929471b9cd9d314ccde6d0171cd873f5698307420fbe6fef67
test-20832,test,test,data/extracted/KolektorSDD2/test/20832.png,data/extracted/KolektorSDD2/test/20832_GT.png,False,5917365d997dbaeec9bfc3ff163c7d4fd79cea40b0adf2bab4cab5887220201d
test-20833,test,test,data/extracted/KolektorSDD2/test/20833.png,data/extracted/KolektorSDD2/test/20833_GT.png,False,e9ebfe625933201a12518488e25f2c5651354e1368984e80922b767e212dabe4
test-20834,test,test,data/extracted/KolektorSDD2/test/20834.png,data/extracted/KolektorSDD2/test/20834_GT.png,True,c8dc14ce2c94e79f3cb790c306891f0d1b5b067e85faca2eeca9d290f20fd34b
test-20835,test,test,data/extracted/KolektorSDD2/test/20835.png,data/extracted/KolektorSDD2/test/20835_GT.png,False,f6b1d53b611a49dfb696c5aa9eef7b63fa30a00bcc65f11d31c9608ef316e76c
test-20836,test,test,data/extracted/KolektorSDD2/test/20836.png,data/extracted/KolektorSDD2/test/20836_GT.png,False,df12eb22ffec9027193be08b8dfc9e34a56c890417dd3d6a56072e6ed1246d90
test-20837,test,test,data/extracted/KolektorSDD2/test/20837.png,data/extracted/KolektorSDD2/test/20837_GT.png,False,4ebbfc92e5560065b026be7cd5197347b9d698b0eaa1a72e36dbfb178c33cd9f
test-20838,test,test,data/extracted/KolektorSDD2/test/20838.png,data/extracted/KolektorSDD2/test/20838_GT.png,False,873f2bd50c79d4c8fa64465c16fbb4d11fc6d471ffa4d70ee546e36754df8e7d
test-20839,test,test,data/extracted/KolektorSDD2/test/20839.png,data/extracted/KolektorSDD2/test/20839_GT.png,False,cd2a3b0bb6f9d14857392aaadeefedbbe95afdc1e8e22d07b80e8bcb246d6a79
test-20840,test,test,data/extracted/KolektorSDD2/test/20840.png,data/extracted/KolektorSDD2/test/20840_GT.png,False,bb500dde7c0499f9b58d9f1ceb711be1e591939dd20d989497d39739970d0b1b
test-20841,test,test,data/extracted/KolektorSDD2/test/20841.png,data/extracted/KolektorSDD2/test/20841_GT.png,False,464403a31f874f7e6c9fd523fd8d77bb5739a0d36181cf8aadccc52d02897c58
test-20842,test,test,data/extracted/KolektorSDD2/test/20842.png,data/extracted/KolektorSDD2/test/20842_GT.png,False,1e33b6df7a8cb7fa14e2b5f687978240617910f2c26ee5c2a29e1d228892bab9
test-20843,test,test,data/extracted/KolektorSDD2/test/20843.png,data/extracted/KolektorSDD2/test/20843_GT.png,False,bcc5c1214be70215df93b925a687b2fff62c425ccf63341ef4b540b925173777
test-20844,test,test,data/extracted/KolektorSDD2/test/20844.png,data/extracted/KolektorSDD2/test/20844_GT.png,False,395a752264de26ba7ed19fc5beda7c9193e5630ac525c3cfa72b700d92a16fac
test-20845,test,test,data/extracted/KolektorSDD2/test/20845.png,data/extracted/KolektorSDD2/test/20845_GT.png,False,26e5f1fa375c6cfa5fe4b7175e13c702d57caf32ab13391923525728cc97320c
test-20846,test,test,data/extracted/KolektorSDD2/test/20846.png,data/extracted/KolektorSDD2/test/20846_GT.png,False,8a56a35f8c4ef638e1ea8188227615492dde53278bcef722b13a97075a4cbbad
test-20847,test,test,data/extracted/KolektorSDD2/test/20847.png,data/extracted/KolektorSDD2/test/20847_GT.png,False,e31f55c9665b4685fbc52e45195ed447cb10e8b0a54a6687e9f7d3dbd5bb5b35
test-20848,test,test,data/extracted/KolektorSDD2/test/20848.png,data/extracted/KolektorSDD2/test/20848_GT.png,True,61a8005d9793819ec23e04f64ee5787ec2737df017a39612cc3ac95483af4ea2
test-20849,test,test,data/extracted/KolektorSDD2/test/20849.png,data/extracted/KolektorSDD2/test/20849_GT.png,False,0140effb6d33356a043e44b09332a5a6d05b212814e54c8a77a7ed6c658aec44
test-20850,test,test,data/extracted/KolektorSDD2/test/20850.png,data/extracted/KolektorSDD2/test/20850_GT.png,False,03d61a21fd631deca28ebf6679202c2c30f6ff56faacfc7fd3138db013f99127
test-20851,test,test,data/extracted/KolektorSDD2/test/20851.png,data/extracted/KolektorSDD2/test/20851_GT.png,False,39c9d90d7950ab089c442122c7295b404b15ae93a5d31b228174013b1baee351
test-20852,test,test,data/extracted/KolektorSDD2/test/20852.png,data/extracted/KolektorSDD2/test/20852_GT.png,False,48917101d4f4915ef011b755c26f998d292dab58beb3078a8c4d1d36b42080a5
test-20853,test,test,data/extracted/KolektorSDD2/test/20853.png,data/extracted/KolektorSDD2/test/20853_GT.png,False,ce14a5fda5a656622e15ecb2d370a4e5282b82318ca88c4fa6fc7f63962ba219
test-20854,test,test,data/extracted/KolektorSDD2/test/20854.png,data/extracted/KolektorSDD2/test/20854_GT.png,False,812e9a99e4b7471a3401051780001e8ccac331e665da8c653967c3d5f2cb8d08
test-20855,test,test,data/extracted/KolektorSDD2/test/20855.png,data/extracted/KolektorSDD2/test/20855_GT.png,False,23c4e5eec6280124ba1e1437669baba2f6e173c0468954adbaa6f6a9e4ea8f1c
test-20856,test,test,data/extracted/KolektorSDD2/test/20856.png,data/extracted/KolektorSDD2/test/20856_GT.png,False,ca1a910e40f71b3a23a2d67e3b3020e92f86dad13670c1b7c15489719ddf7fbe
